label,name,cluster_annotation_term_set_label,cluster_annotation_term_set_name,color_hex_triplet,term_order,term_set_order,parent_term_label,parent_term_name,parent_term_set_label
CS20250428_CLUST_1239,Marmoset-154,CCN20250428_LEVEL_4,Cluster,#6af5dd,1249,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1869,Marmoset-994,CCN20250428_LEVEL_4,Cluster,#83e9e1,1250,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1870,Marmoset-995,CCN20250428_LEVEL_4,Cluster,#d1a9e8,1251,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1871,Marmoset-996,CCN20250428_LEVEL_4,Cluster,#386b1a,1252,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1872,Marmoset-997,CCN20250428_LEVEL_4,Cluster,#e41137,1253,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1873,Marmoset-998,CCN20250428_LEVEL_4,Cluster,#6b002c,1254,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1874,Marmoset-999,CCN20250428_LEVEL_4,Cluster,#52184d,1255,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1875,Marmoset-1000,CCN20250428_LEVEL_4,Cluster,#851660,1256,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1877,Marmoset-1002,CCN20250428_LEVEL_4,Cluster,#8b4fcd,1257,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1878,Marmoset-1003,CCN20250428_LEVEL_4,Cluster,#e30691,1258,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1879,Marmoset-1004,CCN20250428_LEVEL_4,Cluster,#b318cd,1259,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1880,Marmoset-1005,CCN20250428_LEVEL_4,Cluster,#e5961b,1260,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1881,Marmoset-1006,CCN20250428_LEVEL_4,Cluster,#f8f894,1261,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1882,Marmoset-1007,CCN20250428_LEVEL_4,Cluster,#8b431e,1262,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1883,Marmoset-1008,CCN20250428_LEVEL_4,Cluster,#922f69,1263,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1884,Marmoset-1009,CCN20250428_LEVEL_4,Cluster,#12663e,1264,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1885,Marmoset-1010,CCN20250428_LEVEL_4,Cluster,#feb179,1265,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1886,Marmoset-1012,CCN20250428_LEVEL_4,Cluster,#eb7ec8,1266,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1888,Marmoset-1019,CCN20250428_LEVEL_4,Cluster,#5605e3,1267,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1889,Marmoset-1022,CCN20250428_LEVEL_4,Cluster,#1d3593,1268,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1890,Marmoset-1023,CCN20250428_LEVEL_4,Cluster,#ef59db,1269,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1891,Marmoset-1024,CCN20250428_LEVEL_4,Cluster,#1a68de,1270,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1892,Marmoset-1025,CCN20250428_LEVEL_4,Cluster,#982e45,1271,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1893,Marmoset-1026,CCN20250428_LEVEL_4,Cluster,#c05edf,1272,4,CS20250428_GROUP_0058,STRv D2 MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0485,Human-189,CCN20250428_LEVEL_4,Cluster,#44c9d7,1273,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0486,Human-218,CCN20250428_LEVEL_4,Cluster,#3f6902,1274,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0487,Human-219,CCN20250428_LEVEL_4,Cluster,#7d50de,1275,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0488,Human-220,CCN20250428_LEVEL_4,Cluster,#7b0e36,1276,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0489,Human-382,CCN20250428_LEVEL_4,Cluster,#7892e2,1277,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0490,Human-471,CCN20250428_LEVEL_4,Cluster,#06673f,1278,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0491,Human-476,CCN20250428_LEVEL_4,Cluster,#961d7d,1279,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0492,Human-477,CCN20250428_LEVEL_4,Cluster,#294698,1280,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0493,Human-533,CCN20250428_LEVEL_4,Cluster,#78dfb5,1281,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0494,Human-537,CCN20250428_LEVEL_4,Cluster,#e2014a,1282,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0495,Human-541,CCN20250428_LEVEL_4,Cluster,#763320,1283,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0496,Human-553,CCN20250428_LEVEL_4,Cluster,#01a79b,1284,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0981,Macaque-424,CCN20250428_LEVEL_4,Cluster,#254b80,1285,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0982,Macaque-425,CCN20250428_LEVEL_4,Cluster,#a9f266,1286,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0983,Macaque-426,CCN20250428_LEVEL_4,Cluster,#f17b6a,1287,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0984,Macaque-427,CCN20250428_LEVEL_4,Cluster,#a3194d,1288,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0985,Macaque-428,CCN20250428_LEVEL_4,Cluster,#681364,1289,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0986,Macaque-429,CCN20250428_LEVEL_4,Cluster,#561430,1290,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1145,Marmoset-60,CCN20250428_LEVEL_4,Cluster,#89a627,1291,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1163,Marmoset-78,CCN20250428_LEVEL_4,Cluster,#d744ed,1292,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1238,Marmoset-153,CCN20250428_LEVEL_4,Cluster,#7fb3e6,1293,4,CS20250428_GROUP_0054,STRd D2 Striosome MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0478,Human-190,CCN20250428_LEVEL_4,Cluster,#84c5ec,1294,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0479,Human-192,CCN20250428_LEVEL_4,Cluster,#7cbbe7,1295,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0480,Human-194,CCN20250428_LEVEL_4,Cluster,#0d365e,1296,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0481,Human-195,CCN20250428_LEVEL_4,Cluster,#bd90e5,1297,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0482,Human-196,CCN20250428_LEVEL_4,Cluster,#aa5cdc,1298,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0483,Human-199,CCN20250428_LEVEL_4,Cluster,#bb7e28,1299,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0484,Human-473,CCN20250428_LEVEL_4,Cluster,#bb7bf5,1300,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0974,Macaque-329,CCN20250428_LEVEL_4,Cluster,#924d08,1301,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0975,Macaque-330,CCN20250428_LEVEL_4,Cluster,#e070c0,1302,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0976,Macaque-331,CCN20250428_LEVEL_4,Cluster,#eaf679,1303,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0977,Macaque-332,CCN20250428_LEVEL_4,Cluster,#0b2b9d,1304,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0978,Macaque-333,CCN20250428_LEVEL_4,Cluster,#a52d58,1305,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0979,Macaque-334,CCN20250428_LEVEL_4,Cluster,#dc5ce0,1306,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0980,Macaque-335,CCN20250428_LEVEL_4,Cluster,#bf6e06,1307,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1285,Marmoset-239,CCN20250428_LEVEL_4,Cluster,#92afdd,1308,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1286,Marmoset-240,CCN20250428_LEVEL_4,Cluster,#6777dc,1309,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1287,Marmoset-241,CCN20250428_LEVEL_4,Cluster,#6ceae3,1310,4,CS20250428_GROUP_0053,STRd D2 StrioMat Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0497,Human-32,CCN20250428_LEVEL_4,Cluster,#4a1ce1,1311,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0498,Human-33,CCN20250428_LEVEL_4,Cluster,#7aa5f6,1312,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0499,Human-102,CCN20250428_LEVEL_4,Cluster,#ca2ff2,1313,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0500,Human-103,CCN20250428_LEVEL_4,Cluster,#6a1248,1314,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0501,Human-104,CCN20250428_LEVEL_4,Cluster,#5b2f9c,1315,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0502,Human-105,CCN20250428_LEVEL_4,Cluster,#db3646,1316,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0503,Human-107,CCN20250428_LEVEL_4,Cluster,#2d1382,1317,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0504,Human-235,CCN20250428_LEVEL_4,Cluster,#c61096,1318,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0505,Human-237,CCN20250428_LEVEL_4,Cluster,#a93406,1319,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0506,Human-238,CCN20250428_LEVEL_4,Cluster,#6e065b,1320,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0507,Human-239,CCN20250428_LEVEL_4,Cluster,#d95caf,1321,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0508,Human-240,CCN20250428_LEVEL_4,Cluster,#09f97d,1322,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0509,Human-243,CCN20250428_LEVEL_4,Cluster,#4ee1a4,1323,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0510,Human-244,CCN20250428_LEVEL_4,Cluster,#751f49,1324,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0511,Human-405,CCN20250428_LEVEL_4,Cluster,#770f10,1325,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0512,Human-406,CCN20250428_LEVEL_4,Cluster,#a727a2,1326,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0513,Human-480,CCN20250428_LEVEL_4,Cluster,#9361e8,1327,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0514,Human-482,CCN20250428_LEVEL_4,Cluster,#1dd7b4,1328,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0515,Human-483,CCN20250428_LEVEL_4,Cluster,#066744,1329,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0516,Human-484,CCN20250428_LEVEL_4,Cluster,#73f9d4,1330,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0517,Human-487,CCN20250428_LEVEL_4,Cluster,#f4a240,1331,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0518,Human-490,CCN20250428_LEVEL_4,Cluster,#eb5ebe,1332,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0519,Human-534,CCN20250428_LEVEL_4,Cluster,#c00b61,1333,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0958,Macaque-262,CCN20250428_LEVEL_4,Cluster,#f89e97,1334,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1015,Macaque-31,CCN20250428_LEVEL_4,Cluster,#8f8307,1335,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1016,Macaque-32,CCN20250428_LEVEL_4,Cluster,#25e8ee,1336,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1017,Macaque-33,CCN20250428_LEVEL_4,Cluster,#838d11,1337,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1018,Macaque-34,CCN20250428_LEVEL_4,Cluster,#cd5e75,1338,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1019,Macaque-35,CCN20250428_LEVEL_4,Cluster,#3685e2,1339,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1020,Macaque-36,CCN20250428_LEVEL_4,Cluster,#f6a98c,1340,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1021,Macaque-37,CCN20250428_LEVEL_4,Cluster,#378103,1341,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1022,Macaque-38,CCN20250428_LEVEL_4,Cluster,#5f1a4b,1342,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1023,Macaque-39,CCN20250428_LEVEL_4,Cluster,#7a25b8,1343,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1024,Macaque-40,CCN20250428_LEVEL_4,Cluster,#ed836d,1344,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1025,Macaque-41,CCN20250428_LEVEL_4,Cluster,#36661c,1345,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1259,Marmoset-213,CCN20250428_LEVEL_4,Cluster,#93fddc,1346,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1260,Marmoset-214,CCN20250428_LEVEL_4,Cluster,#6f1d30,1347,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1261,Marmoset-215,CCN20250428_LEVEL_4,Cluster,#9f7104,1348,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1262,Marmoset-216,CCN20250428_LEVEL_4,Cluster,#de3243,1349,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1263,Marmoset-217,CCN20250428_LEVEL_4,Cluster,#980b23,1350,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1264,Marmoset-218,CCN20250428_LEVEL_4,Cluster,#141e83,1351,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1265,Marmoset-219,CCN20250428_LEVEL_4,Cluster,#b5de8c,1352,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1266,Marmoset-220,CCN20250428_LEVEL_4,Cluster,#1d1e8c,1353,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1270,Marmoset-224,CCN20250428_LEVEL_4,Cluster,#089afe,1354,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1271,Marmoset-225,CCN20250428_LEVEL_4,Cluster,#0b8e68,1355,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1272,Marmoset-226,CCN20250428_LEVEL_4,Cluster,#d8ed85,1356,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1273,Marmoset-227,CCN20250428_LEVEL_4,Cluster,#c83bc0,1357,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1274,Marmoset-228,CCN20250428_LEVEL_4,Cluster,#190265,1358,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1276,Marmoset-230,CCN20250428_LEVEL_4,Cluster,#9695e5,1359,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1277,Marmoset-231,CCN20250428_LEVEL_4,Cluster,#07b0c3,1360,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1278,Marmoset-232,CCN20250428_LEVEL_4,Cluster,#9d5f2b,1361,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1279,Marmoset-233,CCN20250428_LEVEL_4,Cluster,#58411a,1362,4,CS20250428_GROUP_0057,STRv D1 NUDAP MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0457,Human-34,CCN20250428_LEVEL_4,Cluster,#117a87,1363,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0458,Human-233,CCN20250428_LEVEL_4,Cluster,#7ab6eb,1364,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0459,Human-234,CCN20250428_LEVEL_4,Cluster,#c5e6ad,1365,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0460,Human-236,CCN20250428_LEVEL_4,Cluster,#6fd2f9,1366,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0461,Human-245,CCN20250428_LEVEL_4,Cluster,#fc9088,1367,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0462,Human-374,CCN20250428_LEVEL_4,Cluster,#162261,1368,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0463,Human-488,CCN20250428_LEVEL_4,Cluster,#773709,1369,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0464,Human-497,CCN20250428_LEVEL_4,Cluster,#78232f,1370,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0956,Macaque-260,CCN20250428_LEVEL_4,Cluster,#021b70,1371,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0957,Macaque-261,CCN20250428_LEVEL_4,Cluster,#df2c0d,1372,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0959,Macaque-263,CCN20250428_LEVEL_4,Cluster,#d21577,1373,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0960,Macaque-264,CCN20250428_LEVEL_4,Cluster,#9073dc,1374,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0961,Macaque-265,CCN20250428_LEVEL_4,Cluster,#6d2a92,1375,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0962,Macaque-266,CCN20250428_LEVEL_4,Cluster,#046366,1376,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0963,Macaque-267,CCN20250428_LEVEL_4,Cluster,#0fb87a,1377,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0964,Macaque-268,CCN20250428_LEVEL_4,Cluster,#25b3c5,1378,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1250,Marmoset-204,CCN20250428_LEVEL_4,Cluster,#7361d1,1379,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1251,Marmoset-205,CCN20250428_LEVEL_4,Cluster,#db50b3,1380,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1252,Marmoset-206,CCN20250428_LEVEL_4,Cluster,#fc10ab,1381,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1253,Marmoset-207,CCN20250428_LEVEL_4,Cluster,#fbd77b,1382,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1254,Marmoset-208,CCN20250428_LEVEL_4,Cluster,#f00fc6,1383,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1255,Marmoset-209,CCN20250428_LEVEL_4,Cluster,#926020,1384,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1256,Marmoset-210,CCN20250428_LEVEL_4,Cluster,#74661b,1385,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1257,Marmoset-211,CCN20250428_LEVEL_4,Cluster,#adc82b,1386,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1258,Marmoset-212,CCN20250428_LEVEL_4,Cluster,#620681,1387,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1267,Marmoset-221,CCN20250428_LEVEL_4,Cluster,#90e6a9,1388,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1268,Marmoset-222,CCN20250428_LEVEL_4,Cluster,#7d71e2,1389,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1269,Marmoset-223,CCN20250428_LEVEL_4,Cluster,#d889b1,1390,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_1280,Marmoset-234,CCN20250428_LEVEL_4,Cluster,#ded08d,1391,4,CS20250428_GROUP_0051,STR D1D2 Hybrid MSN,CCN20250428_LEVEL_3
CS20250428_CLUST_0336,Human-162,CCN20250428_LEVEL_4,Cluster,#98d9f1,1392,4,CS20250428_GROUP_0024,OT D1 ICj,CCN20250428_LEVEL_3
CS20250428_CLUST_0337,Human-163,CCN20250428_LEVEL_4,Cluster,#714125,1393,4,CS20250428_GROUP_0024,OT D1 ICj,CCN20250428_LEVEL_3
